amount,location,timestamp,business_account,location_flag,odd_time,large_amount,label
757,Maharashtra,2024-03-22 05:15:40,1,0,0,0,0
241,Maharashtra,2024-12-05 12:17:20,1,0,0,0,0
83,Telangana,2024-10-27 13:16:22,1,0,0,0,0
197,Maharashtra,2024-11-02 15:11:43,1,0,0,0,0
378,Maharashtra,2024-11-29 19:02:25,1,0,0,0,0
634,Tamil Nadu,2024-04-14 15:43:34,0,0,0,0,0
604,Rajasthan,2024-05-25 21:34:12,0,0,0,0,0
738,Rajasthan,2024-06-12 21:21:16,0,0,0,0,0
1898,Delhi,2024-06-09 21:35:59,1,1,0,0,0
213,Karnataka,2024-11-17 22:50:13,1,0,0,0,0
122,West Bengal,2024-02-24 19:52:22,0,0,0,0,0
160,Uttar Pradesh,2024-09-28 12:30:53,1,0,0,0,0
1575,Maharashtra,2024-03-07 19:16:06,1,0,0,0,0
15583,Telangana,2024-03-28 08:35:20,1,0,0,1,0
2950,Telangana,2024-04-13 09:59:27,1,0,0,0,0
135,Karnataka,2024-08-05 18:11:37,1,0,0,0,0
367,Uttar Pradesh,2024-10-04 13:06:36,1,0,0,0,0
1788,Delhi,2024-10-24 18:48:07,1,1,0,0,0
137,West Bengal,2024-04-22 18:11:21,1,0,0,0,0
1260,Delhi,2024-06-10 16:32:44,1,1,0,0,0
837,Gujarat,2024-05-21 19:45:53,1,0,0,0,0
1051,Delhi,2024-01-04 07:18:57,0,1,0,0,0
322,Maharashtra,2024-10-03 10:31:21,1,0,0,0,0
476,Telangana,2024-10-31 17:57:11,1,0,0,0,0
588,Gujarat,2024-02-19 20:13:56,0,0,0,0,0
383,Telangana,2024-10-27 09:40:44,1,0,0,0,0
100,Telangana,2024-06-23 19:11:27,1,0,0,0,0
3218,Telangana,2024-05-31 10:06:46,1,0,0,0,0
1363,West Bengal,2024-09-05 19:36:52,1,0,0,0,0
271,Uttar Pradesh,2024-02-19 15:37:32,0,0,0,0,0
747,Maharashtra,2024-01-03 12:07:51,1,0,0,0,0
2734,Uttar Pradesh,2024-08-26 17:42:31,1,0,0,0,0
3603,Delhi,2024-10-15 20:18:20,0,1,0,0,0
34,West Bengal,2024-12-27 20:35:39,0,0,0,0,0
1559,Tamil Nadu,2024-07-23 18:35:24,0,0,0,0,0
372,Andhra Pradesh,2024-10-01 20:39:24,0,0,0,0,0
498,Rajasthan,2024-09-01 14:16:07,1,0,0,0,0
127,Uttar Pradesh,2024-07-26 23:51:13,0,0,0,0,0
452,Maharashtra,2024-08-12 20:17:24,0,0,0,0,0
2709,Tamil Nadu,2024-07-21 17:50:02,1,0,0,0,0
198,Delhi,2024-04-11 21:21:00,1,1,0,0,0
1248,Tamil Nadu,2024-10-16 18:35:29,1,0,0,0,0
756,Telangana,2024-03-30 23:10:52,0,0,0,0,0
227,Telangana,2024-10-03 18:23:47,0,0,0,0,0
3388,Andhra Pradesh,2024-11-27 07:55:46,1,0,0,0,0
2018,West Bengal,2024-09-07 17:13:58,1,0,0,0,0
1205,Gujarat,2024-03-22 18:43:30,0,0,0,0,0
572,Karnataka,2024-09-20 21:57:45,1,0,0,0,0
800,Uttar Pradesh,2024-09-01 12:02:39,1,0,0,0,0
881,Maharashtra,2024-04-09 22:34:49,1,0,0,0,0
1537,Maharashtra,2024-02-19 18:44:51,1,0,0,0,0
1791,Maharashtra,2024-02-05 13:03:49,0,0,0,0,0
1122,Maharashtra,2024-01-01 03:45:56,1,0,1,0,0
753,Andhra Pradesh,2024-06-04 19:38:12,1,0,0,0,0
78,Uttar Pradesh,2024-06-21 13:19:10,1,0,0,0,0
308,Delhi,2024-10-08 18:12:38,1,1,0,0,0
1288,West Bengal,2024-12-01 18:19:15,1,0,0,0,0
500,Rajasthan,2024-06-14 17:19:22,0,0,0,0,0
124,Delhi,2024-12-26 12:33:25,0,1,0,0,0
244,Maharashtra,2024-03-25 20:15:53,1,0,0,0,0
822,Karnataka,2024-03-07 08:50:08,0,0,0,0,0
585,Uttar Pradesh,2024-10-18 15:11:52,1,0,0,0,0
1605,Karnataka,2024-03-13 07:00:43,0,0,0,0,0
247,Karnataka,2024-11-09 12:45:16,0,0,0,0,0
893,Maharashtra,2024-06-30 19:33:29,0,0,0,0,0
234,Tamil Nadu,2024-08-13 21:14:35,0,0,0,0,0
734,Tamil Nadu,2024-02-06 14:12:01,0,0,0,0,0
1910,Gujarat,2024-09-21 09:07:47,0,0,0,0,0
2462,Maharashtra,2024-05-01 10:03:56,1,0,0,0,0
1131,Maharashtra,2024-07-29 10:02:15,1,0,0,0,0
1518,Andhra Pradesh,2024-08-19 11:11:56,0,0,0,0,0
334,West Bengal,2024-12-13 07:57:22,0,0,0,0,0
283,Maharashtra,2024-12-21 15:03:42,0,0,0,0,0
388,Karnataka,2024-01-31 13:50:12,0,0,0,0,0
554,Karnataka,2024-05-30 18:00:40,0,0,0,0,0
103,Rajasthan,2024-09-23 15:13:38,1,0,0,0,0
133,Delhi,2024-07-13 09:45:08,0,1,0,0,0
286,Andhra Pradesh,2024-01-09 05:40:15,0,0,0,0,0
218,Maharashtra,2024-10-09 20:37:09,0,0,0,0,0
119,Maharashtra,2024-10-28 21:14:28,1,0,0,0,0
189,Rajasthan,2024-10-27 16:01:57,0,0,0,0,0
661,Tamil Nadu,2024-01-11 21:58:31,1,0,0,0,0
222,Maharashtra,2024-09-02 19:06:08,1,0,0,0,0
1064,Tamil Nadu,2024-09-13 09:39:18,1,0,0,0,0
476,Telangana,2024-01-02 18:12:50,0,0,0,0,0
4976,Tamil Nadu,2024-06-28 11:22:07,1,0,0,0,0
4305,Telangana,2024-08-30 09:35:30,1,0,0,0,0
497,Maharashtra,2024-02-08 13:43:43,1,0,0,0,0
265,West Bengal,2024-03-20 11:10:25,0,0,0,0,0
1715,Telangana,2024-09-12 02:30:07,1,0,1,0,0
166,Uttar Pradesh,2024-06-16 08:16:16,1,0,0,0,0
432,Karnataka,2024-05-21 18:45:07,0,0,0,0,0
9541,Tamil Nadu,2024-02-12 06:59:16,1,0,0,0,0
1086,Delhi,2024-05-10 13:25:43,1,1,0,0,0
473,Rajasthan,2024-03-29 18:04:48,1,0,0,0,0
646,Delhi,2024-01-26 22:25:36,1,1,0,0,0
2243,Rajasthan,2024-08-16 01:17:22,0,0,1,0,0
123,Uttar Pradesh,2024-09-11 10:40:44,0,0,0,0,0
966,Maharashtra,2024-05-19 16:32:53,0,0,0,0,0
3795,Rajasthan,2024-08-15 03:12:05,1,0,1,0,0
3474,Delhi,2024-09-15 23:27:01,0,1,0,0,0
6859,West Bengal,2024-01-14 19:41:03,1,0,0,0,0
248,Karnataka,2024-08-19 16:33:16,1,0,0,0,0
73,Tamil Nadu,2024-12-10 12:35:42,0,0,0,0,0
909,Maharashtra,2024-10-25 15:55:14,1,0,0,0,0
375,West Bengal,2024-08-23 11:58:01,1,0,0,0,0
293,Delhi,2024-01-02 22:04:20,1,1,0,0,0
444,Karnataka,2024-04-12 10:32:18,1,0,0,0,0
2065,Uttar Pradesh,2024-08-22 22:38:48,1,0,0,0,0
4001,Tamil Nadu,2024-02-08 15:31:08,0,0,0,0,0
631,Uttar Pradesh,2024-12-17 14:41:14,1,0,0,0,0
337,Karnataka,2024-01-20 14:25:32,1,0,0,0,0
725,Andhra Pradesh,2024-11-22 06:54:22,1,0,0,0,0
811,Rajasthan,2024-04-02 17:13:12,1,0,0,0,0
3673,Maharashtra,2024-09-04 14:39:10,1,0,0,0,0
376,Rajasthan,2024-06-24 16:21:48,0,0,0,0,0
453,West Bengal,2024-02-24 18:55:46,0,0,0,0,0
5220,West Bengal,2024-03-29 18:31:44,1,0,0,0,0
316,Maharashtra,2024-12-14 09:45:30,1,0,0,0,0
705,Uttar Pradesh,2024-08-06 17:35:42,0,0,0,0,0
378,Uttar Pradesh,2024-12-30 20:38:46,0,0,0,0,0
2170,Andhra Pradesh,2024-11-12 17:59:05,1,0,0,0,0
496,Delhi,2024-12-20 20:56:11,1,1,0,0,0
8360,Telangana,2024-06-10 18:03:20,1,0,0,0,0
228,Delhi,2024-10-20 18:51:13,1,1,0,0,0
465,Rajasthan,2024-02-01 20:45:47,1,0,0,0,0
4885,Tamil Nadu,2024-04-23 13:40:40,0,0,0,0,0
564,Karnataka,2024-03-30 20:52:29,1,0,0,0,0
3336,Maharashtra,2024-01-28 21:23:39,1,0,0,0,0
2020,Rajasthan,2024-12-18 16:11:18,1,0,0,0,0
231,Karnataka,2024-07-16 19:42:11,1,0,0,0,0
1043,Andhra Pradesh,2024-10-15 21:51:36,1,0,0,0,0
3858,Telangana,2024-01-03 12:48:58,1,0,0,0,0
1519,Rajasthan,2024-08-02 12:47:44,1,0,0,0,0
502,Delhi,2024-10-06 22:23:25,1,1,0,0,0
3927,Karnataka,2024-12-29 22:21:52,1,0,0,0,0
3803,Andhra Pradesh,2024-08-24 09:05:43,1,0,0,0,0
2533,Rajasthan,2024-10-07 04:53:33,1,0,1,0,0
6857,West Bengal,2024-03-01 19:06:32,0,0,0,0,0
645,Tamil Nadu,2024-08-07 15:10:07,1,0,0,0,0
4394,Karnataka,2024-05-28 09:51:04,1,0,0,0,0
93,Uttar Pradesh,2024-03-01 20:59:07,1,0,0,0,0
191,Uttar Pradesh,2024-03-17 18:28:49,0,0,0,0,0
668,West Bengal,2024-06-26 11:38:31,0,0,0,0,0
88,Andhra Pradesh,2024-11-10 12:45:50,1,0,0,0,0
1371,West Bengal,2024-04-29 16:01:24,1,0,0,0,0
214,Rajasthan,2024-09-05 14:59:57,1,0,0,0,0
776,Uttar Pradesh,2024-07-29 10:55:16,1,0,0,0,0
3101,Telangana,2024-04-04 13:43:58,1,0,0,0,0
655,Tamil Nadu,2024-04-29 21:19:54,1,0,0,0,0
2332,Maharashtra,2024-07-21 13:00:20,0,0,0,0,0
1287,Maharashtra,2024-08-18 14:20:24,1,0,0,0,0
869,Uttar Pradesh,2024-10-25 21:53:57,1,0,0,0,0
325,West Bengal,2024-11-26 21:06:50,1,0,0,0,0
653,Delhi,2024-11-02 07:39:52,1,1,0,0,0
5196,Maharashtra,2024-09-15 08:12:17,1,0,0,0,0
766,Andhra Pradesh,2024-10-04 19:37:53,0,0,0,0,0
1006,West Bengal,2024-12-04 17:24:01,1,0,0,0,0
126,Rajasthan,2024-11-13 19:13:47,0,0,0,0,0
1944,Gujarat,2024-12-13 17:38:40,1,0,0,0,0
1623,Gujarat,2024-09-03 14:50:55,1,0,0,0,0
113,Delhi,2024-05-20 23:23:42,0,1,0,0,0
914,Rajasthan,2024-07-04 12:45:36,1,0,0,0,0
629,Tamil Nadu,2024-08-27 12:30:00,1,0,0,0,0
646,Delhi,2024-03-13 12:57:48,0,1,0,0,0
679,Gujarat,2024-01-27 16:26:09,1,0,0,0,0
460,Maharashtra,2024-11-03 18:06:04,0,0,0,0,0
2673,Maharashtra,2024-01-12 21:52:57,0,0,0,0,0
389,Gujarat,2024-11-22 11:55:09,1,0,0,0,0
654,Maharashtra,2024-10-25 04:31:14,1,0,1,0,0
448,Tamil Nadu,2024-09-17 17:18:56,0,0,0,0,0
510,Maharashtra,2024-02-27 16:08:27,1,0,0,0,0
303,Telangana,2024-11-07 20:10:14,1,0,0,0,0
1406,Karnataka,2024-03-26 22:24:12,1,0,0,0,0
873,Gujarat,2024-10-17 19:17:57,0,0,0,0,0
1094,Karnataka,2024-03-20 16:19:47,0,0,0,0,0
2596,Tamil Nadu,2024-06-11 18:24:13,0,0,0,0,0
661,Gujarat,2024-06-26 15:11:32,1,0,0,0,0
671,West Bengal,2024-05-24 16:20:42,1,0,0,0,0
107,Gujarat,2024-05-15 16:04:47,0,0,0,0,0
1688,Karnataka,2024-03-29 21:52:52,0,0,0,0,0
196,Karnataka,2024-09-06 19:09:07,0,0,0,0,0
408,Maharashtra,2024-10-11 12:40:14,0,0,0,0,0
401,Andhra Pradesh,2024-06-10 13:59:13,1,0,0,0,0
208,Uttar Pradesh,2024-10-16 12:31:23,1,0,0,0,0
1496,Uttar Pradesh,2024-02-12 18:46:54,0,0,0,0,0
331,Tamil Nadu,2024-12-13 16:21:19,1,0,0,0,0
301,Telangana,2024-09-11 09:02:38,1,0,0,0,0
70,Maharashtra,2024-09-04 12:54:45,0,0,0,0,0
581,Telangana,2024-03-11 22:44:11,0,0,0,0,0
7282,Uttar Pradesh,2024-05-21 23:50:39,0,0,0,0,0
1228,Maharashtra,2024-11-21 12:33:48,1,0,0,0,0
948,Tamil Nadu,2024-10-05 14:48:45,1,0,0,0,0
1097,Uttar Pradesh,2024-11-30 12:36:45,0,0,0,0,0
597,Telangana,2024-05-23 18:19:52,1,0,0,0,0
419,Delhi,2024-10-30 15:42:59,1,1,0,0,0
151,Uttar Pradesh,2024-07-12 17:20:51,0,0,0,0,0
327,Tamil Nadu,2024-01-27 20:33:20,1,0,0,0,0
68,Karnataka,2024-05-21 10:17:55,1,0,0,0,0
5176,Gujarat,2024-06-04 21:10:12,1,0,0,0,0
1172,Telangana,2024-08-02 18:24:24,1,0,0,0,0
244,Rajasthan,2024-03-25 19:45:58,1,0,0,0,0
215,West Bengal,2024-06-28 05:25:39,1,0,0,0,0
349,Gujarat,2024-10-20 13:13:47,1,0,0,0,0
197,Karnataka,2024-02-08 18:15:17,1,0,0,0,0
1107,Gujarat,2024-10-27 05:55:48,1,0,0,0,0
135,Gujarat,2024-06-09 09:30:45,0,0,0,0,0
2362,Tamil Nadu,2024-07-28 13:10:53,0,0,0,0,0
422,Maharashtra,2024-05-27 00:11:22,1,0,1,0,0
3084,Telangana,2024-11-26 11:56:07,1,0,0,0,0
1001,Uttar Pradesh,2024-07-24 10:13:37,0,0,0,0,0
98,Andhra Pradesh,2024-08-06 20:01:23,0,0,0,0,0
14968,Maharashtra,2024-04-15 18:03:47,0,0,0,1,0
135,Andhra Pradesh,2024-10-30 18:25:44,0,0,0,0,0
287,Andhra Pradesh,2024-12-28 20:30:14,1,0,0,0,0
607,Rajasthan,2024-04-11 17:42:37,1,0,0,0,0
892,Tamil Nadu,2024-03-20 14:33:31,1,0,0,0,0
304,Delhi,2024-07-28 20:32:15,1,1,0,0,0
584,Telangana,2024-06-09 16:54:18,1,0,0,0,0
635,Telangana,2024-08-23 22:30:54,1,0,0,0,0
2093,Delhi,2024-11-20 16:25:35,0,1,0,0,0
181,West Bengal,2024-11-25 21:16:52,1,0,0,0,0
758,West Bengal,2024-06-25 20:46:01,1,0,0,0,0
452,Delhi,2024-09-22 09:50:16,1,1,0,0,0
454,Delhi,2024-05-05 16:59:39,1,1,0,0,0
191,Tamil Nadu,2024-08-24 10:07:36,1,0,0,0,0
545,Telangana,2024-12-16 13:17:15,0,0,0,0,0
2036,Rajasthan,2024-07-29 19:50:40,1,0,0,0,0
471,Delhi,2024-10-12 13:52:16,0,1,0,0,0
358,Delhi,2024-06-27 05:42:08,1,1,0,0,0
1222,Uttar Pradesh,2024-07-12 16:58:43,0,0,0,0,0
105,Karnataka,2024-06-13 11:05:10,1,0,0,0,0
166,Delhi,2024-01-15 15:04:34,1,1,0,0,0
1536,Delhi,2024-02-11 17:41:39,1,1,0,0,0
20396,Andhra Pradesh,2024-10-05 19:30:05,1,0,0,1,0
165,Telangana,2024-10-04 21:17:39,0,0,0,0,0
7115,West Bengal,2024-09-03 21:59:07,1,0,0,0,0
792,Karnataka,2024-03-16 21:22:16,1,0,0,0,0
1568,Tamil Nadu,2024-08-02 18:22:15,1,0,0,0,0
477,Andhra Pradesh,2024-08-29 23:01:49,0,0,0,0,0
261,Maharashtra,2024-08-27 20:25:24,0,0,0,0,0
791,Andhra Pradesh,2024-08-08 17:00:32,1,0,0,0,0
74,West Bengal,2024-01-08 19:32:32,1,0,0,0,0
1023,Gujarat,2024-10-07 21:11:25,1,0,0,0,0
588,Rajasthan,2024-12-16 21:26:59,1,0,0,0,0
3195,West Bengal,2024-11-22 11:31:31,1,0,0,0,0
436,Karnataka,2024-01-06 14:24:32,0,0,0,0,0
497,Karnataka,2024-06-05 14:35:13,0,0,0,0,0
416,Rajasthan,2024-03-09 08:40:47,0,0,0,0,0
432,Delhi,2024-08-31 08:01:09,1,1,0,0,0
557,Gujarat,2024-09-01 15:07:11,1,0,0,0,0
824,Andhra Pradesh,2024-04-08 16:58:01,1,0,0,0,0
1347,Maharashtra,2024-05-14 17:31:03,1,0,0,0,0
1423,Uttar Pradesh,2024-08-17 17:52:49,1,0,0,0,0
3969,Karnataka,2024-11-11 20:35:40,1,0,0,0,0
598,Tamil Nadu,2024-01-09 10:41:41,0,0,0,0,0
237,Karnataka,2024-01-20 21:38:24,1,0,0,0,0
1880,Karnataka,2024-11-11 06:54:28,1,0,0,0,0
516,Gujarat,2024-04-08 20:23:39,1,0,0,0,0
164,Telangana,2024-10-25 23:37:04,0,0,0,0,0
3200,Maharashtra,2024-02-04 18:09:07,1,0,0,0,0
1719,Telangana,2024-06-27 13:51:36,0,0,0,0,0
203,Rajasthan,2024-03-11 20:04:51,1,0,0,0,0
2126,Maharashtra,2024-06-09 16:07:05,1,0,0,0,0
1437,Gujarat,2024-09-13 16:41:40,1,0,0,0,0
2228,Telangana,2024-01-18 12:12:07,0,0,0,0,0
1312,Telangana,2024-01-10 01:41:31,0,0,1,0,0
5764,Tamil Nadu,2024-01-04 05:05:34,0,0,0,0,0
3765,Uttar Pradesh,2024-11-19 10:09:14,1,0,0,0,0
3122,Maharashtra,2024-08-08 21:59:44,1,0,0,0,0
440,Maharashtra,2024-09-29 21:11:07,1,0,0,0,0
1070,Telangana,2024-06-16 23:19:00,0,0,0,0,0
421,Maharashtra,2024-06-28 18:54:06,0,0,0,0,0
2055,West Bengal,2024-04-18 20:18:40,1,0,0,0,0
4081,Telangana,2024-07-23 18:27:30,1,0,0,0,0
1659,Maharashtra,2024-03-18 15:52:43,1,0,0,0,0
314,Tamil Nadu,2024-05-01 18:23:47,1,0,0,0,0
2962,Karnataka,2024-04-29 19:48:14,1,0,0,0,0
197,Maharashtra,2024-12-25 16:42:09,1,0,0,0,0
105,Andhra Pradesh,2024-04-11 10:16:40,0,0,0,0,0
103,Uttar Pradesh,2024-02-27 17:09:25,1,0,0,0,0
324,West Bengal,2024-05-02 22:55:34,0,0,0,0,0
131,Gujarat,2024-06-07 13:19:21,1,0,0,0,0
3092,Andhra Pradesh,2024-03-05 22:55:24,0,0,0,0,0
40,Maharashtra,2024-07-08 21:30:13,1,0,0,0,0
258,Telangana,2024-09-01 23:57:16,0,0,0,0,0
6048,Tamil Nadu,2024-04-22 11:33:54,1,0,0,0,0
563,Telangana,2024-04-07 19:57:01,1,0,0,0,0
1835,Tamil Nadu,2024-03-19 16:20:57,1,0,0,0,0
85,Maharashtra,2024-09-30 23:00:47,1,0,0,0,0
883,Delhi,2024-04-25 19:50:47,1,1,0,0,0
899,Uttar Pradesh,2024-07-12 12:10:46,0,0,0,0,0
573,Karnataka,2024-05-12 23:48:34,0,0,0,0,0
324,Karnataka,2024-03-14 19:56:36,1,0,0,0,0
96,Maharashtra,2024-12-19 05:54:01,1,0,0,0,0
151,Telangana,2024-01-20 21:05:50,1,0,0,0,0
266,Maharashtra,2024-12-27 08:56:40,1,0,0,0,0
188,Uttar Pradesh,2024-02-20 19:50:46,1,0,0,0,0
1682,Andhra Pradesh,2024-11-26 15:53:03,0,0,0,0,0
927,Telangana,2024-10-05 10:30:15,1,0,0,0,0
318,Uttar Pradesh,2024-12-23 10:33:41,1,0,0,0,0
973,Karnataka,2024-10-14 18:41:55,1,0,0,0,0
619,Delhi,2024-07-09 14:46:51,1,1,0,0,0
243,Karnataka,2024-02-14 21:40:37,0,0,0,0,0
4103,Karnataka,2024-04-16 10:26:00,0,0,0,0,0
738,Uttar Pradesh,2024-04-20 09:39:40,1,0,0,0,0
440,Andhra Pradesh,2024-12-15 20:09:29,1,0,0,0,0
2150,Tamil Nadu,2024-08-26 21:59:59,1,0,0,0,0
412,Maharashtra,2024-05-31 15:37:13,1,0,0,0,0
69,Andhra Pradesh,2024-07-26 07:02:57,0,0,0,0,0
1742,West Bengal,2024-06-21 18:51:00,1,0,0,0,0
361,Karnataka,2024-10-30 17:37:20,0,0,0,0,1
288,Uttar Pradesh,2024-10-07 10:06:31,0,0,0,0,0
152,West Bengal,2024-05-23 21:56:47,0,0,0,0,0
282,Gujarat,2024-03-06 23:50:07,0,0,0,0,0
90,Andhra Pradesh,2024-08-15 12:52:08,0,0,0,0,0
104,Tamil Nadu,2024-12-04 16:12:23,0,0,0,0,0
169,Delhi,2024-11-25 15:53:22,0,1,0,0,0
2333,Tamil Nadu,2024-09-04 14:26:10,0,0,0,0,0
231,Rajasthan,2024-05-19 13:12:01,0,0,0,0,0
1257,Karnataka,2024-05-09 11:49:54,0,0,0,0,0
2293,Maharashtra,2024-05-22 20:48:41,1,0,0,0,0
1771,Telangana,2024-07-28 11:25:51,1,0,0,0,0
1233,Maharashtra,2024-11-24 13:20:04,0,0,0,0,0
1232,Maharashtra,2024-01-07 10:12:48,1,0,0,0,0
155,Telangana,2024-08-28 17:18:19,1,0,0,0,0
620,Telangana,2024-08-24 19:03:28,1,0,0,0,0
1424,Delhi,2024-03-08 07:56:52,1,1,0,0,0
507,Rajasthan,2024-10-17 13:25:32,1,0,0,0,0
627,Maharashtra,2024-01-05 12:14:30,0,0,0,0,0
811,Delhi,2024-09-24 11:41:44,1,1,0,0,0
162,Maharashtra,2024-07-14 16:26:17,0,0,0,0,0
75,Uttar Pradesh,2024-03-24 11:46:54,0,0,0,0,0
458,Andhra Pradesh,2024-08-18 21:28:50,0,0,0,0,0
348,Delhi,2024-07-10 18:09:12,0,1,0,0,0
1931,Maharashtra,2024-09-01 13:48:17,0,0,0,0,0
928,Delhi,2024-12-13 12:07:54,0,1,0,0,0
1440,Maharashtra,2024-01-28 17:14:06,1,0,0,0,0
757,Gujarat,2024-09-21 12:51:30,1,0,0,0,0
590,Gujarat,2024-06-06 19:12:26,1,0,0,0,0
4229,Karnataka,2024-07-02 10:38:06,1,0,0,0,0
426,Tamil Nadu,2024-09-22 10:27:29,1,0,0,0,0
469,West Bengal,2024-11-27 18:29:41,1,0,0,0,0
373,Uttar Pradesh,2024-03-14 21:37:24,1,0,0,0,0
2033,Andhra Pradesh,2024-07-23 13:20:41,1,0,0,0,0
3086,Maharashtra,2024-09-25 19:48:42,1,0,0,0,0
2044,Maharashtra,2024-02-07 16:48:27,1,0,0,0,0
259,Andhra Pradesh,2024-08-01 16:58:02,0,0,0,0,0
487,Maharashtra,2024-12-29 06:52:40,0,0,0,0,0
2587,Rajasthan,2024-05-12 17:20:54,0,0,0,0,0
107,Karnataka,2024-09-10 16:07:43,0,0,0,0,0
403,West Bengal,2024-03-30 20:20:49,1,0,0,0,0
194,Maharashtra,2024-05-02 13:43:34,0,0,0,0,0
421,West Bengal,2024-05-21 06:32:12,0,0,0,0,0
187,Delhi,2024-03-23 11:02:46,0,1,0,0,0
2109,Tamil Nadu,2024-10-24 09:48:52,1,0,0,0,0
46,Uttar Pradesh,2024-12-14 10:58:55,0,0,0,0,0
8818,Telangana,2024-08-06 10:13:53,0,0,0,0,0
223,Rajasthan,2024-01-30 19:13:26,1,0,0,0,0
2769,Uttar Pradesh,2024-02-23 20:30:13,1,0,0,0,0
309,West Bengal,2024-01-02 21:28:12,1,0,0,0,0
5529,Uttar Pradesh,2024-03-03 11:30:25,0,0,0,0,0
314,West Bengal,2024-01-07 17:46:08,1,0,0,0,0
2543,Tamil Nadu,2024-12-21 18:10:50,0,0,0,0,0
2016,Andhra Pradesh,2024-06-04 06:16:11,1,0,0,0,0
228,Andhra Pradesh,2024-06-29 16:48:55,0,0,0,0,0
321,Karnataka,2024-12-08 08:08:09,0,0,0,0,0
124,Karnataka,2024-06-12 16:59:50,0,0,0,0,0
1069,Tamil Nadu,2024-12-27 20:27:20,1,0,0,0,0
2124,Uttar Pradesh,2024-04-22 00:57:39,1,0,1,0,0
1357,West Bengal,2024-01-10 17:34:44,1,0,0,0,0
2536,Karnataka,2024-04-27 19:38:28,1,0,0,0,0
1446,Telangana,2024-12-19 21:26:04,0,0,0,0,0
7271,Tamil Nadu,2024-09-06 12:43:13,1,0,0,0,0
512,Uttar Pradesh,2024-06-13 11:11:18,1,0,0,0,0
113,Maharashtra,2024-10-07 21:51:21,0,0,0,0,0
78,West Bengal,2024-08-11 22:38:01,0,0,0,0,0
375,Telangana,2024-06-21 12:17:52,0,0,0,0,0
776,Maharashtra,2024-09-13 13:34:37,1,0,0,0,0
1878,Maharashtra,2024-08-15 11:37:33,1,0,0,0,0
442,Maharashtra,2024-11-29 17:49:51,0,0,0,0,0
1048,Delhi,2024-09-21 17:53:26,0,1,0,0,0
154,West Bengal,2024-11-30 16:06:05,0,0,0,0,0
1028,Telangana,2024-12-11 14:54:16,0,0,0,0,0
518,West Bengal,2024-06-15 08:19:34,0,0,0,0,0
342,Uttar Pradesh,2024-02-10 18:43:15,1,0,0,0,0
170,Andhra Pradesh,2024-06-13 11:18:42,0,0,0,0,0
3953,Maharashtra,2024-03-09 18:26:12,1,0,0,0,0
746,Andhra Pradesh,2024-06-08 10:14:46,1,0,0,0,0
646,Tamil Nadu,2024-10-06 19:08:26,1,0,0,0,0
834,Telangana,2024-04-27 22:35:34,1,0,0,0,0
1020,Maharashtra,2024-05-29 17:47:12,1,0,0,0,0
498,Tamil Nadu,2024-06-05 11:42:00,0,0,0,0,0
1151,Delhi,2024-07-21 20:13:25,1,1,0,0,0
690,Uttar Pradesh,2024-11-19 04:00:40,0,0,1,0,0
100,Maharashtra,2024-02-22 18:29:29,1,0,0,0,0
1490,Tamil Nadu,2024-11-06 11:55:58,0,0,0,0,0
2528,Delhi,2024-03-10 15:23:48,0,1,0,0,0
5140,Andhra Pradesh,2024-04-18 12:58:05,1,0,0,0,0
536,Gujarat,2024-03-17 11:11:54,1,0,0,0,0
190,Maharashtra,2024-12-03 19:13:02,1,0,0,0,0
434,Andhra Pradesh,2024-10-25 11:10:42,1,0,0,0,0
206,Tamil Nadu,2024-12-30 10:49:01,1,0,0,0,0
303,Karnataka,2024-08-15 18:15:49,0,0,0,0,0
2405,Gujarat,2024-05-10 20:34:01,1,0,0,0,0
968,Rajasthan,2024-06-05 12:41:49,1,0,0,0,0
811,Karnataka,2024-10-24 08:03:05,1,0,0,0,0
2322,Uttar Pradesh,2024-03-09 20:46:35,0,0,0,0,0
204,Delhi,2024-12-17 13:25:32,1,1,0,0,0
298,Rajasthan,2024-06-05 11:22:44,0,0,0,0,0
135,Uttar Pradesh,2024-01-27 19:26:17,1,0,0,0,0
129,Rajasthan,2024-02-26 18:50:02,1,0,0,0,0
539,Rajasthan,2024-01-03 23:50:00,1,0,0,0,0
1017,Uttar Pradesh,2024-07-18 20:29:45,0,0,0,0,0
127,Tamil Nadu,2024-09-02 11:24:54,0,0,0,0,0
778,Gujarat,2024-07-17 10:03:31,0,0,0,0,0
365,Rajasthan,2024-02-23 01:50:49,0,0,1,0,0
845,Karnataka,2024-06-28 13:49:28,1,0,0,0,0
150,Andhra Pradesh,2024-03-26 19:31:06,0,0,0,0,0
1946,Delhi,2024-07-30 16:51:36,1,1,0,0,0
358,Telangana,2024-02-25 18:55:57,1,0,0,0,0
397,Tamil Nadu,2024-09-28 22:15:01,1,0,0,0,0
796,Uttar Pradesh,2024-02-20 16:37:49,1,0,0,0,0
190,Maharashtra,2024-05-26 16:37:28,1,0,0,0,0
163,Maharashtra,2024-04-03 23:29:04,1,0,0,0,0
671,Andhra Pradesh,2024-06-29 22:50:13,1,0,0,0,0
1185,West Bengal,2024-01-01 15:33:33,0,0,0,0,0
2376,Andhra Pradesh,2024-01-28 20:55:21,1,0,0,0,0
6366,Telangana,2024-07-15 02:31:25,1,0,1,0,0
481,Delhi,2024-02-24 02:08:17,0,1,1,0,0
